mu0,mu1,ps
0.25970000000000004,0.44499999999999995,0.88
0.30390000000000045,0.3459999999999998,0.01
0.15099999999999977,0.20779999999999998,0.01
0.06339999999999991,0.1064,0.01
0.7287,0.43809999999999993,0.05
0.33720000000000006,0.20429999999999982,0.99
0.25520000000000026,0.22499999999999992,0.04
0.09509999999999992,0.11749999999999992,0.99
0.21050000000000008,0.19399999999999995,0.99
0.17760000000000012,0.3072000000000001,0.13
0.10729999999999996,0.08290000000000006,0.91
0.3472000000000005,0.4151,0.01
0.04689999999999997,0.03569999999999994,0.94
0.23839999999999992,0.2726999999999996,0.99
0.10080000000000006,0.14439999999999997,0.01
0.21330000000000018,0.1142999999999999,0.06
0.12959999999999997,0.14290000000000014,0.98
0.07579999999999995,0.03900000000000001,0.99
0.2006,0.29080000000000017,0.99
0.5387000000000007,0.35070000000000007,0.04
0.5508999999999997,0.6081000000000008,0.95
0.19310000000000002,0.10520000000000007,0.95
0.41389999999999993,0.5247999999999995,0.99
0.5519000000000002,0.6169000000000007,0.99
0.46929999999999994,0.3251999999999998,0.1
0.3525,0.3753999999999999,0.94
0.37240000000000006,0.42719999999999947,0.99
0.04939999999999996,0.041199999999999945,0.99
0.2965999999999999,0.5010999999999999,0.96
0.09259999999999988,0.0912,0.07
0.14799999999999996,0.3450999999999997,0.96
0.17320000000000013,0.20309999999999992,0.01
0.19430000000000006,0.16399999999999998,0.01
0.09269999999999995,0.06209999999999991,0.91
0.19390000000000018,0.15069999999999986,0.05
0.4090999999999999,0.5107999999999996,0.95
0.048599999999999956,0.0374,0.85
0.07669999999999998,0.043299999999999964,0.98
0.06899999999999995,0.03639999999999996,0.99
0.30139999999999995,0.2142999999999998,0.99
0.14679999999999999,0.1216999999999999,0.98
0.13239999999999996,0.1054,0.97
0.13239999999999993,0.04809999999999994,0.97
0.12819999999999981,0.09059999999999999,0.09
0.5249000000000001,0.1900999999999999,0.11
0.28010000000000007,0.1672000000000001,0.87
0.3060999999999998,0.2989999999999999,0.12
0.05749999999999999,0.09600000000000003,0.09
0.11879999999999996,0.069,0.99
0.13940000000000008,0.10539999999999995,0.03
0.13890000000000002,0.22969999999999996,0.99
0.25480000000000036,0.1941999999999999,0.11
0.5899000000000002,0.35079999999999956,0.98
0.04409999999999999,0.10630000000000005,0.01
0.13299999999999998,0.06189999999999993,0.9
0.369,0.3717999999999999,0.99
0.03640000000000001,0.055799999999999954,0.06
0.08179999999999993,0.07279999999999999,0.04
0.03529999999999998,0.05660000000000002,0.99
0.06620000000000002,0.11159999999999998,0.13
0.38119999999999976,0.36599999999999994,0.11
0.15130000000000005,0.23509999999999998,0.01
0.37520000000000003,0.3094999999999997,0.98
0.1793,0.1437000000000001,0.99
0.15689999999999982,0.23479999999999998,0.06
0.4247000000000003,0.6133999999999997,0.01
0.06320000000000002,0.08219999999999997,0.03
0.31720000000000004,0.17680000000000015,0.99
0.06169999999999992,0.0741,0.05
0.05479999999999996,0.03359999999999999,0.97
0.08459999999999994,0.08239999999999999,0.01
0.2541999999999999,0.30910000000000015,0.99
0.4639000000000001,0.2845000000000001,0.78
0.26489999999999997,0.28550000000000003,0.01
0.07059999999999998,0.041299999999999996,0.99
0.5925000000000009,0.5831000000000002,0.01
0.08840000000000008,0.0938,0.01
0.3254000000000001,0.23779999999999998,0.99
0.14169999999999996,0.1410999999999999,0.99
0.10849999999999982,0.15429999999999988,0.01
0.050299999999999984,0.033499999999999946,0.96
0.14120000000000016,0.10439999999999998,0.13
0.2896,0.1984000000000001,0.97
0.18099999999999997,0.22350000000000023,0.99
0.2202,0.23459999999999995,0.99
0.16720000000000013,0.13879999999999995,0.09
0.6968000000000001,0.5741999999999995,0.81
0.11069999999999988,0.12129999999999998,0.01
0.44119999999999976,0.30719999999999986,0.97
0.7364000000000003,0.6665999999999994,0.99
0.0925,0.07059999999999991,0.9
0.4980999999999999,0.23079999999999967,0.99
0.5510000000000006,0.44530000000000003,0.11
0.4594999999999996,0.13599999999999998,0.01
0.05879999999999997,0.07030000000000002,0.99
0.22049999999999986,0.1746,0.02
0.03549999999999994,0.10159999999999998,0.01
0.23950000000000027,0.20859999999999995,0.01
0.40320000000000045,0.2021999999999999,0.01
0.08059999999999996,0.044799999999999986,0.99
0.13249999999999998,0.19990000000000008,0.97
0.08509999999999994,0.06279999999999998,0.03
0.31070000000000025,0.31549999999999995,0.01
0.45669999999999983,0.39760000000000045,0.99
0.4056000000000004,0.3137000000000001,0.01
0.25239999999999996,0.18669999999999976,0.92
0.07250000000000002,0.1076999999999999,0.99
0.3120999999999999,0.21000000000000033,0.95
0.6381000000000001,0.9185000000000001,0.99
0.23150000000000007,0.23960000000000037,0.99
0.35259999999999986,0.17680000000000004,0.01
0.23700000000000013,0.22189999999999985,0.99
0.11299999999999995,0.09530000000000002,0.99
0.43510000000000026,0.41210000000000013,0.01
0.11399999999999995,0.16670000000000001,0.02
0.1594,0.18379999999999996,0.99
0.09809999999999987,0.16879999999999992,0.01
0.13269999999999998,0.2108000000000004,0.98
0.19680000000000014,0.18320000000000003,0.05
0.3981,0.30410000000000026,0.99
0.4890000000000006,0.23409999999999997,0.02
0.1493000000000001,0.08549999999999995,0.02
0.6666000000000011,0.7644000000000003,0.1
0.12669999999999987,0.06450000000000002,0.99
0.039699999999999964,0.01560000000000001,0.98
0.05959999999999998,0.04670000000000002,0.89
0.17470000000000002,0.2540999999999996,0.92
0.2911,0.12609999999999993,0.99
0.1796000000000001,0.1391999999999998,0.98
0.06859999999999995,0.04819999999999994,0.99
0.13309999999999986,0.11569999999999997,0.02
0.2446000000000003,0.37570000000000014,0.04
0.12899999999999998,0.1378000000000002,0.99
0.27000000000000035,0.27329999999999993,0.01
0.32030000000000003,0.38379999999999986,0.88
0.7580999999999998,0.7269999999999996,0.01
0.2307000000000001,0.21130000000000027,0.99
0.5988999999999994,0.4701999999999999,0.13
0.2816000000000003,0.37909999999999977,0.1
0.04659999999999998,0.0744999999999999,0.99
0.22170000000000023,0.25829999999999986,0.02
0.08099999999999996,0.03149999999999996,0.93
0.36060000000000003,0.2299000000000001,0.99
0.10530000000000003,0.16109999999999997,0.17
0.5343999999999997,0.7025,0.07
0.05139999999999993,0.03459999999999996,0.97
0.07760000000000004,0.14759999999999995,0.01
0.05409999999999992,0.05609999999999998,0.08
0.11909999999999993,0.14939999999999998,0.01
0.08199999999999998,0.08579999999999995,0.99
0.12230000000000013,0.10059999999999998,0.05
0.08909999999999993,0.10949999999999989,0.96
0.05390000000000002,0.07509999999999997,0.01
0.05829999999999992,0.09749999999999995,0.01
0.2168,0.24179999999999993,0.97
0.16699999999999998,0.1891,0.01
0.03449999999999995,0.046199999999999956,0.02
0.09039999999999987,0.0695,0.01
0.35729999999999995,0.4220000000000003,0.99
0.10549999999999994,0.08469999999999994,0.99
0.2478999999999996,0.17079999999999995,0.03
0.5054999999999997,0.18009999999999998,0.02
0.4076999999999997,0.40800000000000003,0.01
0.08609999999999995,0.10420000000000007,0.97
0.12149999999999997,0.05960000000000003,0.95
0.07760000000000002,0.11960000000000004,0.79
0.2996999999999999,0.2634000000000004,0.99
0.7202,0.44579999999999953,0.93
0.3433,0.13900000000000012,0.91
0.06169999999999995,0.04650000000000002,0.99
0.14410000000000003,0.14059999999999995,0.01
0.18139999999999987,0.10139999999999998,0.99
0.2907999999999999,0.24220000000000003,0.01
0.062200000000000026,0.09149999999999998,0.05
0.35150000000000003,0.4807999999999996,0.99
0.32839999999999997,0.22539999999999977,0.99
0.8497,0.6187999999999999,0.01
0.12170000000000009,0.13720000000000002,0.03
0.15299999999999983,0.13299999999999992,0.01
0.1480000000000001,0.41550000000000026,0.01
0.26510000000000006,0.2285000000000001,0.91
0.23220000000000002,0.15650000000000006,0.99
0.13549999999999998,0.10290000000000003,0.99
0.26390000000000025,0.1517,0.04
0.26869999999999966,0.3378,0.03
0.5474000000000008,0.3940000000000001,0.01
0.10499999999999993,0.06769999999999989,0.99
0.5653999999999999,0.6000000000000006,0.99
0.15769999999999984,0.09879999999999997,0.05
0.10400000000000008,0.19709999999999997,0.13
0.08449999999999994,0.02870000000000001,0.99
0.2311999999999999,0.20489999999999994,0.01
0.5380000000000001,0.8981000000000001,0.99
0.27580000000000005,0.18800000000000008,0.99
0.9313999999999999,0.903,0.12
0.15679999999999977,0.28209999999999996,0.03
0.07729999999999994,0.06259999999999998,0.04
0.38050000000000006,0.4861999999999999,0.01
0.6616000000000001,0.8101,0.98
0.37829999999999986,0.1623,0.04
0.03969999999999998,0.026600000000000006,0.99
0.14940000000000006,0.06629999999999991,0.99
0.20210000000000006,0.2180000000000001,0.94
0.30530000000000007,0.32589999999999997,0.99
0.18769999999999987,0.4121000000000003,0.01
0.33339999999999975,0.5481000000000001,0.01
0.5710999999999997,0.5904999999999998,0.83
0.9511,0.6633,0.04
0.21609999999999988,0.17000000000000004,0.02
0.07749999999999996,0.044599999999999966,0.93
0.1108000000000001,0.17190000000000005,0.11
0.3437999999999996,0.4389999999999999,0.01
0.0819,0.09989999999999996,0.03
0.0955999999999999,0.10879999999999987,0.99
0.1837000000000001,0.14710000000000015,0.96
0.19049999999999984,0.2406999999999999,0.04
0.3583999999999999,0.7480999999999999,0.91
0.0898999999999999,0.09579999999999998,0.01
0.24300000000000008,0.16230000000000014,0.99
0.10539999999999992,0.10189999999999998,0.02
0.41569999999999996,0.5712999999999995,0.91
0.16019999999999995,0.11779999999999986,0.99
0.047499999999999945,0.04599999999999992,0.96
0.19990000000000005,0.14570000000000005,0.87
0.05019999999999993,0.055499999999999966,0.04
0.41200000000000037,0.6573999999999998,0.01
0.2773000000000001,0.25770000000000026,0.99
0.3036999999999999,0.2191999999999997,0.99
0.1380999999999999,0.10529999999999999,0.04
0.06609999999999994,0.04439999999999994,0.97
0.4682999999999998,0.6156999999999994,0.94
0.042400000000000014,0.06489999999999994,0.16
0.0316,0.06299999999999997,0.03
0.035999999999999976,0.06310000000000002,0.99
0.39710000000000034,0.7238000000000001,0.01
0.8991000000000001,0.7893999999999999,0.01
0.12869999999999993,0.07479999999999991,0.96
0.30620000000000014,0.30529999999999957,0.81
0.1388,0.11729999999999985,0.99
0.1462999999999999,0.13009999999999983,0.99
0.04959999999999993,0.07569999999999999,0.02
0.06559999999999999,0.09440000000000001,0.01
0.38099999999999995,0.2896999999999997,0.94
0.14609999999999984,0.2029,0.09
0.1811000000000001,0.12709999999999994,0.99
0.3037000000000003,0.6328999999999999,0.01
0.030199999999999994,0.0246,0.03
0.377,0.3578999999999998,0.94
0.12279999999999981,0.17919999999999997,0.05
0.31080000000000013,0.2216999999999997,0.98
0.13759999999999997,0.10829999999999984,0.91
0.2724000000000001,0.15159999999999987,0.91
0.11529999999999994,0.08670000000000004,0.92
0.05489999999999999,0.09599999999999997,0.03
0.08079999999999998,0.2058,0.99
0.05239999999999997,0.050999999999999934,0.99
0.2634000000000004,0.2693,0.04
0.8180000000000001,0.9307000000000001,0.97
0.37889999999999985,0.2089000000000001,0.99
0.3284000000000003,0.49280000000000007,0.01
0.12940000000000004,0.10459999999999992,0.99
0.1426,0.1780000000000001,0.89
0.10660000000000007,0.09029999999999994,0.03
0.27659999999999996,0.3192000000000002,0.99
0.30449999999999994,0.18140000000000012,0.99
0.18030000000000002,0.2137999999999999,0.98
0.050100000000000006,0.0756,0.01
0.16469999999999999,0.10849999999999987,0.94
0.08040000000000004,0.08489999999999996,0.02
0.05109999999999998,0.061599999999999995,0.99
0.060999999999999915,0.10939999999999996,0.01
0.2848999999999999,0.2430000000000002,0.99
0.5740999999999999,0.5102999999999994,0.94
0.042400000000000014,0.056799999999999955,0.01
0.27879999999999994,0.25029999999999974,0.99
0.5825000000000006,0.5821999999999998,0.01
0.16690000000000002,0.1132999999999999,0.93
0.0749,0.07350000000000007,0.98
0.14859999999999995,0.12149999999999991,0.99
0.06169999999999992,0.14199999999999993,0.04
0.04450000000000002,0.06689999999999995,0.09
0.14119999999999994,0.1011,0.04
0.508,0.4712000000000001,0.01
0.37800000000000006,0.5007000000000007,0.98
0.05449999999999999,0.12710000000000005,0.99
0.08389999999999993,0.023899999999999987,0.95
0.3942999999999996,0.2288,0.01
0.17880000000000026,0.15399999999999997,0.07
0.2144999999999998,0.13559999999999992,0.04
0.06019999999999991,0.0645,0.09
0.1069,0.11869999999999997,0.87
0.17739999999999992,0.3600000000000001,0.98
0.4377999999999995,0.47449999999999987,0.04
0.19379999999999992,0.14920000000000017,0.9
0.11869999999999992,0.24049999999999994,0.01
0.3198,0.6861999999999996,0.01
0.10069999999999993,0.0955,0.94
0.5263000000000001,0.588900000000001,0.99
0.07790000000000002,0.10419999999999995,0.01
0.31879999999999986,0.25430000000000025,0.99
0.14329999999999996,0.0834999999999999,0.85
0.05129999999999994,0.0359,0.99
0.10409999999999993,0.09459999999999993,0.9
0.5295999999999994,0.40800000000000014,0.01
0.10139999999999998,0.04760000000000002,0.99
0.1042999999999999,0.1405,0.02
0.058299999999999935,0.1144,0.02
0.05309999999999995,0.052599999999999945,0.99
0.12600000000000006,0.07440000000000005,0.99
0.3325999999999995,0.15560000000000004,0.02
0.057199999999999925,0.025799999999999976,0.96
0.32140000000000013,0.36410000000000003,0.01
0.35910000000000003,0.5677999999999996,0.98
0.11859999999999998,0.1304000000000001,0.99
0.04899999999999993,0.07049999999999997,0.01
0.18569999999999987,0.07569999999999999,0.01
0.23709999999999995,0.22539999999999993,0.99
0.05020000000000002,0.0848,0.02
0.6311000000000003,0.6292,0.01
0.10959999999999998,0.09989999999999992,0.09
0.48340000000000005,0.47040000000000054,0.97
0.5974999999999999,0.9237999999999991,0.99
0.13060000000000005,0.07769999999999999,0.11
0.601,0.5018000000000006,0.91
0.2818000000000003,0.3656000000000001,0.09
0.13300000000000017,0.09499999999999999,0.03
0.032,0.06950000000000002,0.02
0.04159999999999999,0.10079999999999996,0.02
0.7875999999999997,0.5843999999999997,0.01
0.048000000000000015,0.08619999999999997,0.01
0.17829999999999988,0.22230000000000005,0.02
0.047700000000000006,0.0327,0.99
0.04449999999999996,0.05599999999999993,0.09
0.19789999999999977,0.1649,0.05
0.5361999999999998,0.5978999999999999,0.1
0.16660000000000014,0.4097000000000004,0.01
0.13859999999999995,0.0753999999999999,0.99
0.1870999999999998,0.18000000000000008,0.01
0.8671000000000003,0.8097000000000004,0.01
0.1460999999999999,0.22889999999999996,0.14
0.08769999999999993,0.058499999999999976,0.96
0.09159999999999996,0.1195999999999999,0.01
0.07839999999999998,0.06259999999999993,0.85
0.17759999999999995,0.14750000000000016,0.99
0.10220000000000004,0.11829999999999989,0.03
0.7922,0.7053999999999998,0.01
0.06619999999999991,0.09889999999999988,0.01
0.21929999999999994,0.19740000000000005,0.01
0.11289999999999999,0.06400000000000002,0.99
0.16570000000000026,0.27259999999999995,0.01
0.24129999999999988,0.36469999999999997,0.06
0.21779999999999997,0.24659999999999993,0.01
0.08590000000000002,0.08590000000000002,0.96
0.16859999999999997,0.07229999999999992,0.99
0.11309999999999999,0.19200000000000006,0.05
0.4623999999999996,0.3667,0.02
0.34230000000000016,0.4248999999999997,0.01
0.0926,0.11149999999999995,0.01
0.16709999999999983,0.11599999999999994,0.12
0.3505,0.32889999999999964,0.94
0.3023000000000002,0.5287000000000004,0.93
0.1101,0.1238,0.04
0.2996999999999998,0.6887999999999999,0.01
0.2463000000000002,0.3753999999999999,0.01
0.022,0.05909999999999997,0.1
0.10319999999999993,0.10169999999999996,0.99
0.1793,0.1530999999999999,0.99
0.5923000000000009,0.47670000000000007,0.07
0.12830000000000003,0.10090000000000007,0.94
0.056399999999999985,0.03879999999999997,0.93
0.20529999999999987,0.13530000000000003,0.06
0.04219999999999999,0.035299999999999956,0.96
0.20329999999999993,0.1413999999999999,0.97
0.035100000000000006,0.06369999999999999,0.06
0.6880999999999997,0.5516000000000002,0.01
0.09409999999999988,0.054400000000000004,0.98
0.029500000000000005,0.05019999999999994,0.01
0.42899999999999977,0.3513999999999999,0.03
0.35619999999999985,0.6393999999999999,0.01
0.10990000000000007,0.1303,0.12
0.0417,0.03329999999999998,0.13
0.06450000000000004,0.1322,0.02
0.14350000000000002,0.14050000000000018,0.99
0.14909999999999982,0.17069999999999996,0.01
0.3108000000000002,0.47720000000000007,0.01
0.1283999999999999,0.18429999999999996,0.01
0.5587000000000004,0.5761999999999992,0.95
0.11880000000000006,0.13449999999999995,0.06
0.10199999999999995,0.07269999999999992,0.99
0.3670000000000001,0.45170000000000043,0.99
0.030900000000000007,0.05819999999999996,0.07
0.1631000000000001,0.1672,0.05
0.09809999999999995,0.11249999999999986,0.92
0.07089999999999996,0.04609999999999994,0.88
0.21940000000000023,0.12899999999999992,0.01
0.37969999999999987,0.31029999999999935,0.92
0.0662999999999999,0.18829999999999994,0.02
0.11279999999999989,0.03229999999999995,0.98
0.14469999999999988,0.08220000000000002,0.02
0.5258999999999998,0.3293000000000001,0.99
0.3187000000000004,0.22020000000000006,0.02
0.29979999999999973,0.3889000000000001,0.08
0.27839999999999976,0.2783,0.1
0.36999999999999994,0.4104000000000007,0.99
0.06469999999999995,0.06459999999999991,0.98
0.10729999999999995,0.09839999999999989,0.94
0.48559999999999925,0.4154,0.04
0.12040000000000008,0.2077,0.01
0.4102000000000001,0.2821,0.06
0.18890000000000015,0.2035999999999999,0.09
0.18029999999999988,0.21500000000000002,0.01
0.16469999999999999,0.21339999999999995,0.99
0.07570000000000006,0.128,0.02
0.1457,0.1501000000000003,0.99
0.3992999999999995,0.33649999999999985,0.11
0.06679999999999997,0.0665999999999999,0.97
0.24589999999999979,0.19519999999999998,0.01
0.08429999999999999,0.058599999999999895,0.99
0.14480000000000007,0.13439999999999988,0.02
0.10749999999999989,0.1577999999999999,0.02
0.20060000000000008,0.17040000000000013,0.99
0.8354999999999998,0.4849000000000002,0.01
0.3240999999999999,0.21889999999999987,0.98
0.08130000000000001,0.16369999999999998,0.01
0.4832,0.44359999999999955,0.98
0.10109999999999995,0.07419999999999986,0.96
0.034100000000000005,0.04779999999999995,0.05
0.754,0.7761999999999999,0.98
0.47090000000000015,0.7968,0.86
0.2980000000000001,0.3129000000000003,0.99
0.18500000000000008,0.16379999999999992,0.99
0.2553,0.24199999999999972,0.99
0.1391999999999999,0.17929999999999996,0.91
0.6399999999999993,0.6033,0.01
0.053200000000000004,0.07720000000000002,0.02
0.3154,0.33440000000000003,0.99
0.23910000000000026,0.16069999999999995,0.04
0.03129999999999997,0.10329999999999995,0.02
0.18050000000000005,0.11409999999999991,0.99
0.04439999999999994,0.05489999999999995,0.03
0.3638,0.4155,0.97
0.24749999999999994,0.5601999999999997,0.1
0.049299999999999906,0.15849999999999997,0.01
0.09359999999999995,0.05789999999999999,0.99
0.053500000000000006,0.0846,0.11
0.042299999999999977,0.03179999999999995,0.99
0.3690999999999999,0.1905,0.99
0.11940000000000003,0.08589999999999998,0.02
0.07499999999999987,0.11709999999999997,0.03
0.14219999999999994,0.09649999999999999,0.06
0.42069999999999974,0.6275999999999998,0.01
0.08519999999999998,0.0577,0.99
0.1887,0.2544999999999999,0.03
0.11109999999999996,0.12259999999999999,0.01
0.14569999999999986,0.16349999999999998,0.03
0.30870000000000003,0.5059000000000006,0.99
0.12639999999999998,0.1827,0.99
0.05419999999999993,0.0711,0.02
0.10419999999999995,0.15819999999999987,0.02
0.05509999999999997,0.036599999999999945,0.92
0.16140000000000002,0.09160000000000006,0.98
0.05089999999999998,0.041000000000000016,0.96
0.0343,0.04059999999999995,0.03
0.047099999999999975,0.08639999999999998,0.07
0.3733000000000001,0.2571999999999999,0.97
0.2276999999999999,0.2725,0.01
0.35519999999999996,0.3346999999999996,0.98
0.39019999999999994,0.49249999999999944,0.99
0.11019999999999996,0.1219000000000001,0.99
0.3086,0.4832000000000005,0.93
0.10179999999999997,0.04619999999999995,0.96
0.49250000000000016,0.33480000000000004,0.06
0.08339999999999989,0.0986,0.09
0.05199999999999996,0.06259999999999993,0.94
0.10929999999999992,0.16700000000000004,0.03
0.41740000000000016,0.37699999999999984,0.99
0.09269999999999999,0.10529999999999998,0.03
0.09620000000000002,0.11659999999999991,0.06
0.07749999999999992,0.09049999999999998,0.11
0.4189,0.32009999999999983,0.99
0.09229999999999997,0.09749999999999996,0.99
0.04749999999999991,0.08069999999999998,0.17
0.34620000000000006,0.8045,0.95
0.06329999999999997,0.048099999999999934,0.95
0.12999999999999987,0.0342,0.99
0.11529999999999997,0.14309999999999992,0.99
0.2567,0.19760000000000003,0.92
0.31730000000000014,0.3639000000000003,0.98
0.3878999999999999,0.2634999999999998,0.91
0.20410000000000003,0.11559999999999994,0.99
0.04849999999999995,0.036300000000000006,0.99
0.0529,0.10609999999999992,0.01
0.16459999999999986,0.13709999999999997,0.03
0.09959999999999995,0.04379999999999994,0.99
0.3194999999999995,0.282,0.07
0.10909999999999993,0.15469999999999998,0.01
0.11559999999999991,0.10979999999999991,0.99
0.09789999999999999,0.0852,0.91
0.1862999999999999,0.19810000000000005,0.99
0.09369999999999998,0.14769999999999983,0.92
0.05749999999999992,0.15359999999999996,0.1
0.057499999999999975,0.06590000000000001,0.97
0.05329999999999997,0.07919999999999999,0.07
0.11460000000000001,0.08470000000000003,0.95
0.17159999999999992,0.12279999999999994,0.98
0.11469999999999991,0.0532,0.99
0.10599999999999993,0.13480000000000014,0.99
0.6381999999999998,0.35,0.01
0.2371000000000001,0.2731999999999996,0.98
0.18749999999999997,0.28340000000000026,0.88
0.027200000000000012,0.05559999999999997,0.04
0.0782,0.24970000000000017,0.99
0.1280999999999999,0.1763,0.03
0.09779999999999993,0.12929999999999992,0.01
0.2100000000000001,0.19340000000000004,0.01
0.059599999999999945,0.0799999999999999,0.93
0.3109999999999997,0.38520000000000004,0.01
0.3258999999999995,0.37570000000000014,0.08
0.07269999999999989,0.10599999999999996,0.04
0.25939999999999963,0.3739,0.04
0.08570000000000003,0.10009999999999997,0.01
0.1283999999999998,0.12909999999999994,0.01
0.29010000000000014,0.3104999999999999,0.99
0.5545000000000005,0.4559999999999998,0.02
0.15390000000000006,0.10289999999999998,0.01
0.45340000000000025,0.2367999999999999,0.98
0.40009999999999984,0.19719999999999993,0.99
0.25320000000000015,0.16990000000000008,0.99
0.5064,0.5870999999999997,0.1
0.0935999999999999,0.08969999999999995,0.1
0.1016,0.09599999999999995,0.15
0.3244999999999999,0.5870000000000001,0.97
0.03929999999999995,0.07019999999999996,0.01
0.4794,0.3909999999999997,0.99
0.0588,0.12619999999999995,0.01
0.05539999999999995,0.0225,0.96
0.2035,0.09209999999999986,0.98
0.36140000000000017,0.18710000000000007,0.99
0.047099999999999975,0.025200000000000014,0.99
0.09039999999999994,0.10469999999999996,0.01
0.0803,0.07759999999999989,0.97
0.30160000000000003,0.4644999999999998,0.01
0.13829999999999995,0.13130000000000025,0.99
0.10469999999999999,0.12029999999999998,0.04
0.04319999999999999,0.02440000000000001,0.99
0.38999999999999946,0.3523000000000001,0.01
0.2181,0.2589999999999997,0.93
0.06919999999999991,0.12409999999999993,0.05
0.09049999999999998,0.14799999999999996,0.01
0.37510000000000004,0.4909999999999996,0.99
0.031100000000000006,0.06599999999999998,0.15
0.12019999999999997,0.15039999999999998,0.87
0.05209999999999994,0.07389999999999997,0.01
0.06030000000000001,0.09019999999999996,0.03
0.3375000000000001,0.3308999999999998,0.99
0.06579999999999993,0.07430000000000002,0.87
0.1308,0.11769999999999983,0.97
0.23869999999999994,0.30570000000000014,0.9
0.15009999999999998,0.14260000000000006,0.99
0.13670000000000018,0.19419999999999998,0.09
0.41649999999999987,0.36330000000000007,0.08
0.13300000000000023,0.4349999999999998,0.05
0.6786000000000004,0.48809999999999965,0.95
0.3163999999999999,0.2275999999999999,0.76
0.4517,0.6165000000000007,0.99
0.3283,0.2176,0.99
0.04989999999999996,0.1204000000000001,0.79
0.08730000000000002,0.11699999999999995,0.01
0.12500000000000003,0.16299999999999998,0.01
0.7679000000000002,0.7874000000000002,0.98
0.052999999999999964,0.05899999999999991,0.99
0.15520000000000006,0.17880000000000001,0.01
0.045399999999999954,0.02750000000000001,0.9
0.07790000000000001,0.16829999999999992,0.01
0.2614,0.3333000000000003,0.99
0.04969999999999999,0.023899999999999984,0.97
0.13679999999999998,0.13069999999999987,0.89
0.06540000000000003,0.0882,0.12
0.6262000000000001,0.6739999999999999,0.99
0.08129999999999997,0.0794,0.92
0.46629999999999994,0.4221999999999994,0.99
0.35040000000000004,0.4352000000000002,0.95
0.07709999999999995,0.13129999999999994,0.99
0.08949999999999995,0.07200000000000002,0.98
0.45710000000000056,0.42690000000000006,0.03
0.2954,0.28459999999999996,0.06
0.2896,0.2102999999999999,0.99
0.3643999999999999,0.5337000000000001,0.99
0.2964999999999996,0.2981999999999999,0.01
0.08569999999999992,0.11959999999999996,0.02
0.2738999999999998,0.3179000000000006,0.82
0.09209999999999997,0.1698999999999999,0.01
0.1482,0.1447000000000001,0.99
0.19490000000000024,0.2513999999999999,0.05
0.34080000000000005,0.26429999999999965,0.95
0.14220000000000013,0.30390000000000006,0.01
0.19660000000000036,0.2082999999999999,0.03
0.07990000000000008,0.08449999999999994,0.07
0.13459999999999991,0.09200000000000008,0.85
0.49939999999999996,0.3845999999999997,0.95
0.3335999999999999,0.23849999999999988,0.04
0.2,0.1699999999999998,0.96
0.029899999999999937,0.10939999999999996,0.09
0.17540000000000006,0.2387999999999996,0.99
0.05829999999999993,0.12370000000000003,0.02
0.35210000000000063,0.27920000000000006,0.01
0.22500000000000003,0.3372999999999998,0.99
0.3572000000000001,0.2511999999999997,0.95
0.3387999999999998,0.35910000000000003,0.05
0.08979999999999994,0.10499999999999997,0.01
0.21309999999999996,0.38409999999999966,0.95
0.6742999999999998,0.6600999999999999,0.19
0.10529999999999991,0.14199999999999996,0.99
0.05579999999999992,0.0845,0.01
0.0709,0.12069999999999999,0.02
0.05509999999999993,0.21329999999999993,0.04
0.09249999999999993,0.11759999999999987,0.01
0.05519999999999998,0.0449,0.88
0.5051999999999992,0.3069999999999999,0.05
0.07729999999999987,0.1412,0.01
0.3507999999999997,0.16099999999999998,0.01
0.12549999999999997,0.18230000000000002,0.01
0.2204000000000001,0.14519999999999997,0.01
0.2465000000000002,0.12869999999999998,0.15
0.08169999999999993,0.07940000000000003,0.99
0.03590000000000001,0.06499999999999996,0.09
0.2281,0.1833,0.99
0.8468000000000002,0.9015000000000002,0.81
0.1945999999999999,0.13319999999999976,0.99
0.11740000000000006,0.15489999999999993,0.03
0.05239999999999997,0.03279999999999999,0.99
0.45980000000000054,0.7193999999999999,0.03
0.13589999999999997,0.13420000000000015,0.99
0.09460000000000003,0.11779999999999996,0.01
0.08839999999999995,0.04629999999999995,0.99
0.4266,0.841,0.97
0.08139999999999988,0.13050000000000003,0.02
0.05049999999999998,0.02810000000000001,0.95
0.30780000000000046,0.4164000000000001,0.02
0.06969999999999997,0.058999999999999934,0.94
0.05959999999999993,0.15339999999999998,0.09
0.14189999999999986,0.1654999999999999,0.02
0.5484000000000002,0.4665000000000001,0.02
0.3619,0.4091,0.99
0.16969999999999996,0.3118000000000001,0.01
0.2927000000000001,0.3699999999999998,0.96
0.5961000000000004,0.8041000000000003,0.05
0.23340000000000002,0.35179999999999995,0.99
0.6806000000000004,0.6512000000000002,0.1
0.37539999999999984,0.5557,0.01
0.27390000000000003,0.33879999999999993,0.99
0.07709999999999996,0.11759999999999993,0.01
0.3223999999999997,0.41999999999999993,0.05
0.05319999999999994,0.06969999999999996,0.01
0.08159999999999998,0.17250000000000004,0.05
0.4998000000000007,0.8115000000000002,0.01
0.17790000000000003,0.12040000000000006,0.97
0.1463,0.14500000000000005,0.99
0.39239999999999975,0.5246,0.19
0.8643000000000001,0.7118999999999999,0.03
0.6079000000000011,0.4049999999999999,0.06
0.11110000000000002,0.05630000000000001,0.87
