0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3,6,2,4,0,3,3,2,0,2,1,51,2,1,1,2,2,0,0
0,24,4,0,0,4,4,2,0,4,2,60,2,1,2,1,1,0,0
0,36,1,3,0,4,4,2,0,4,2,31,0,1,1,2,1,0,0
1,7,2,4,0,1,1,1,2,1,0,45,2,1,1,2,1,0,0
1,18,4,3,0,0,4,2,0,4,1,40,1,1,2,3,1,1,0
1,48,2,4,0,3,4,2,0,4,0,28,2,1,2,2,1,0,0
0,18,2,3,0,0,4,1,0,2,2,33,2,1,1,2,1,0,0
0,36,2,3,0,3,4,2,0,2,1,29,2,1,1,2,1,0,0
0,18,2,4,4,3,2,3,0,4,2,23,2,0,2,1,1,0,0
0,30,0,3,0,2,2,0,2,2,0,32,2,1,2,2,1,0,0
0,36,2,2,0,0,2,0,1,3,2,43,2,1,1,3,1,0,0
3,12,4,0,2,2,4,2,0,4,0,44,2,1,1,2,1,1,0
1,30,4,3,0,3,2,2,0,2,1,49,2,1,1,2,1,0,0
0,24,2,0,0,1,4,1,0,4,1,24,2,0,1,2,1,0,0
0,18,2,0,0,1,4,1,0,3,2,23,2,0,1,2,1,1,0
3,12,4,9,0,2,3,1,0,2,0,27,2,1,2,2,1,0,0
0,12,2,0,0,3,2,0,0,3,2,36,2,1,1,2,1,0,0
1,11,4,0,3,2,4,1,0,4,2,40,2,1,2,2,1,0,0
2,6,3,4,0,1,2,1,0,1,1,29,0,1,1,2,1,0,0
2,10,4,4,4,3,4,2,0,2,1,27,2,1,2,2,1,1,0
1,18,0,3,0,2,1,1,0,4,2,33,0,1,2,2,1,1,0
1,12,0,8,0,2,2,2,0,2,0,31,2,1,1,1,1,1,0
2,15,2,7,0,4,4,2,0,4,2,40,2,0,1,3,1,1,0
0,18,0,3,0,1,1,1,0,4,1,26,2,0,1,2,1,0,0
3,12,2,4,4,2,4,2,0,4,3,37,2,2,1,2,1,1,0
0,12,2,0,0,3,4,2,0,2,0,26,2,1,1,2,1,0,0
2,18,2,0,0,4,3,1,0,2,2,23,2,1,1,3,1,0,0
1,18,4,4,0,2,4,3,0,2,2,33,2,1,1,2,1,0,0
0,24,2,1,4,4,4,2,0,4,3,49,0,2,1,2,2,1,0
3,10,2,8,4,3,4,1,0,3,1,40,2,1,1,2,1,1,0
0,12,2,0,0,1,3,1,0,1,0,37,2,1,1,1,1,0,0
1,30,2,0,0,2,4,1,2,2,3,24,0,1,1,2,1,0,0
0,6,2,4,2,2,2,2,0,3,0,44,2,0,1,2,2,0,0
1,12,2,0,0,3,2,3,0,3,2,25,0,1,1,1,1,0,0
3,18,2,4,0,1,3,2,0,2,2,32,2,1,1,2,1,1,0
3,24,4,4,1,4,3,2,0,4,0,36,2,1,1,2,2,1,0
3,18,4,4,0,2,2,1,0,2,2,26,2,1,2,2,1,0,0
0,24,4,4,3,4,4,1,0,4,1,57,2,0,2,3,1,1,0
1,48,0,9,1,3,4,2,0,4,3,34,2,2,1,1,2,0,0
3,18,4,4,0,2,2,1,0,1,2,25,2,1,2,2,1,0,0
0,36,2,0,0,3,2,2,0,1,2,24,2,1,1,2,1,1,0
3,10,2,0,2,2,3,2,0,2,3,40,2,0,1,1,2,0,1
1,27,0,9,0,4,2,1,0,4,3,42,2,2,2,3,1,1,0
1,18,2,9,0,4,1,2,1,1,0,33,0,1,1,3,1,1,0
3,12,4,4,0,4,2,2,0,4,0,63,2,1,2,1,1,1,0
1,8,2,3,0,2,3,1,0,4,0,24,2,1,1,2,1,0,0
0,12,2,0,4,2,4,3,0,2,2,23,2,1,1,2,1,0,0
1,48,2,0,4,3,1,1,0,2,2,24,2,1,1,2,1,0,0
1,6,3,3,0,0,4,2,0,1,1,35,1,1,2,3,1,1,0
2,6,4,0,0,4,1,2,0,4,0,46,2,1,2,2,2,0,1
1,20,3,1,4,3,3,2,0,4,1,36,0,0,2,3,2,1,0
3,10,4,3,0,1,1,1,0,3,0,23,2,0,2,2,1,0,0
1,36,2,7,1,2,1,2,0,4,3,47,2,2,1,2,2,1,0
0,6,2,5,0,1,4,1,0,1,0,27,2,1,1,2,1,0,0
0,24,4,1,0,0,2,2,0,4,3,75,2,2,2,3,1,1,0
3,36,4,4,4,4,4,2,0,2,2,51,2,1,1,2,1,1,0
0,24,3,4,0,1,4,1,0,2,2,29,2,0,1,1,1,1,0
3,24,4,1,0,4,4,1,0,2,2,41,2,0,2,3,1,1,0
3,18,3,3,0,3,4,1,0,1,0,22,2,1,1,2,1,0,0
3,9,4,0,0,2,4,2,0,4,2,48,2,1,3,2,1,1,0
3,12,2,3,2,2,4,1,0,4,2,29,2,0,1,1,1,0,0
3,7,4,4,4,4,4,2,0,2,1,46,2,0,2,1,1,1,0
3,18,1,0,0,4,2,2,0,4,3,39,0,1,2,3,2,1,0
3,18,2,0,4,3,4,2,0,3,1,32,2,1,1,2,1,0,1
3,24,4,1,3,2,4,2,0,2,0,27,2,1,2,2,1,0,0
1,12,2,4,4,2,2,3,0,1,0,25,2,1,1,2,1,1,0
3,6,3,4,0,2,3,1,0,2,0,24,2,1,1,2,1,0,0
